Parish name,Acadia,Allen,Ascension,Assumption,Avoyelles,Beauregard,Bienville,Bossier,Caddo,Calcasieu,Caldwell,Cameron,Catahoula,Claiborne,Concordia,De Soto,East Baton Rouge,East Carroll,East Feliciana,Evangeline,Franklin,Grant,Iberia,Iberville,Jackson,Jefferson,Jefferson Davis,Lafayette,Lafourche,LaSalle,Lincoln,Livingston,Madison,Morehouse,Natchitoches,Orleans,Ouachita,Plaquemines,Pointe Coupee,Rapides,Red River,Richland,Sabine,St. Bernard,St. Charles,St. Helena,St. James,St. John the Baptist,St. Landry,St. Martin,St. Mary,St. Tammany,Tangipahoa,Tensas,Terrebonne,Union,Vermilion,Vernon,Washington,Webster,West Baton Rouge,West Carroll,West Feliciana,Winn
Franklin,134.26278690523267,122.69207819205617,140.40530277939484,157.93351863307964,75.34305624463931,142.1119479431971,82.2811823383307,118.96552605480831,132.79131522356963,164.79290127666314,26.118945381981746,179.79970546496074,33.75534610232527,90.6575765173391,47.40308057947794,121.15191473229432,115.0828939990073,48.6034052645892,96.19145854574403,105.98448125359224,0.0,63.74862760021024,154.11936968878416,130.57401401332237,53.06985985425914,185.80605845745444,145.18380709377232,134.71861134812644,191.77228778067806,42.510856789236236,66.33626164742707,129.37977204979643,29.84633957337729,47.91909013340737,88.22330847529754,175.86303579495512,36.85210529942642,222.41693320900828,98.18834950045819,81.92519066892521,97.73762443308235,20.29450878489174,117.3650646282937,200.34215357590404,172.18039015907408,106.7681372086001,154.21537783919706,155.55289632574545,107.51877842789447,138.12894357853034,166.74196252270423,156.18192256688988,128.03374731081584,21.573819437073137,193.33338166613885,63.18926922495757,162.19890232384446,113.652948261496,130.66554853463552,104.99467710574204,116.99921385881062,46.89379983837497,87.65146779757411,58.006944205190734
Grant,90.60881489731393,67.13354880645613,137.24202573627267,147.040841744921,48.88167804330275,80.31544976425447,59.19473669401268,96.33450126875576,102.89889176611806,105.65254148258548,42.79465259803662,124.63398610593464,42.24954602787269,88.06013921199346,55.28535865671724,76.06570443354336,113.50020546712396,110.0819213098504,103.61985449073526,60.67716035761338,63.74862760021024,0.0,127.2558750736087,117.04206145645495,48.389513167446985,191.12422404647728,92.99913474952042,100.37124409216315,189.19241506425126,24.112846224099776,69.31010384684666,134.8708423933286,93.5736052877382,95.09165580514156,32.75585566785579,188.61069493191852,65.03449177782666,230.33501605432326,83.59024258530752,27.677604339228374,57.111315467845834,73.22095895225289,58.74842235348283,214.8814817485079,175.41721784519228,121.90198980624639,150.88811214144746,160.32865171613994,76.36171660598575,116.01077419268982,145.36359928199877,174.7433964307672,144.1900461112645,76.91406007474214,181.24534148156457,85.58347016208718,121.58375649568825,50.10703233873092,157.74337392202543,89.19572831495056,107.68576341751951,104.32477609406983,83.72250606904475,24.16909496692356
Iberia,48.99962804277277,83.76844776258908,53.463991719400546,40.2112953214117,82.84555135242734,109.43442158821355,186.20027681299192,221.3960673239428,224.5058987393462,100.15547155566826,152.9935176191812,87.81809726778263,122.09445314013756,215.00608397641028,106.85724520170585,190.51940016872337,58.28491342480071,197.55880236089715,77.09351007652495,70.1034182812551,154.11936968878416,127.2558750736087,0.0,33.81111613361234,172.8046109858781,96.55822525346748,69.7443446543881,29.234554945342357,81.6964808644206,125.27008836988057,194.3765068723174,70.73953157126189,172.4486144838243,201.45825268605023,149.75270858438952,108.69587274195797,179.6257129230144,131.37901037929024,56.52526537193134,101.6442998056028,178.91640909338622,173.69650372010432,158.02280420167236,130.61823215367644,82.37579562163361,88.19195376390655,56.951626734246155,77.16600667577613,51.089140584735446,17.61183977570817,20.839971892873947,111.83935119020987,93.83972893585828,146.8647985685328,61.696707992112934,205.76493351267308,35.7896718613729,120.34205177063262,120.55589761308642,216.01152173653512,46.377926937100355,199.88746494968828,70.21781403791111,150.96817858902372
Iberville,63.56279796670689,92.32091383481401,26.48303876733615,30.01826746762527,68.40985123830436,121.97585763428684,175.7733800769794,213.36779441243695,219.03844437913446,120.14295647481045,134.26403987245374,113.59988813376722,101.36820861165474,201.59683436692106,83.59611878191735,187.96830581470965,24.516870081695455,170.57688269284657,44.28082030319301,70.86376645864415,130.57401401332237,117.04206145645495,33.81111613361234,0.0,157.88842920737446,80.0867991196497,87.57737230764816,42.87935466599522,73.13029679042448,108.92374314931803,179.14792406409128,39.184088900322344,145.21540078872604,178.49225297961146,144.66573564615194,86.02991163720124,160.17099867214904,118.67195199756692,34.489644759556626,95.68262138895038,172.82696321845867,150.7580280166228,158.8784382579269,110.81931536208066,64.17075396785302,54.3903188326683,36.93345346734431,53.356114611224534,45.65484896808799,17.871239077780523,37.52421854737971,83.77435713547757,61.77231914242209,120.09471277158,64.96061720570596,187.3197124450058,64.93833208742662,123.93239683210665,88.1367260120485,205.77418649159105,14.291361796962477,174.41687142845785,42.998151144838396,138.95479276308646
Jackson,138.84211388531043,114.72447930682507,174.3380583620229,187.62023236486783,90.58689748529338,122.99003491623034,29.320874552321044,66.42403581449469,79.73841308743788,150.44381996421745,29.60707718447032,171.37081660150372,60.51006564845361,44.05292751045636,79.94059763492567,71.177494499973,149.08637782869127,82.72992200794287,134.28210629077432,108.75095647792084,53.06985985425914,48.389513167446985,172.8046109858781,157.88842920737446,0.0,225.30501235853367,140.96924387473456,147.27583846893071,227.03913364914558,48.983221094071965,21.57195066794406,167.78855027704918,77.05552827070183,56.75635058516066,50.87629232280034,218.88194526227653,26.50684568382886,263.6767974762201,123.40434184119688,76.03713681914297,48.024373296810765,47.13466384362713,77.56690944286663,244.49927723624273,210.36652461460292,149.25067826514714,188.39001776960077,194.241431636168,121.78121195642251,159.90460787487183,189.61371924103983,201.4891805904737,171.67627996054233,74.31566444187193,222.8490354034841,38.03709479623718,169.73014574288848,90.14327559114452,178.89787780279966,53.51046064628865,146.48111372804198,72.4782817465576,118.75725569866773,25.086069199989417
Jefferson,141.2072540263544,172.1670767849527,55.013805085092685,56.5846841121656,142.76742260601154,201.27729446218163,247.44559494236591,286.3559903030129,294.00658093500056,196.02532818708855,197.85084491950326,184.2259959337878,164.940408760703,269.2142729618282,145.4630737018233,265.2171078619226,77.6310049220647,213.1643968261207,91.15548412477142,150.8628447268265,185.80605845745444,191.12422404647728,96.55822525346748,80.0867991196497,225.30501235853367,0.0,164.36864082608528,119.61666264293957,23.559856549151768,177.65201520947312,245.2284809887232,57.52102290664913,189.39221927207134,231.16512647778288,221.2627265997931,22.702652754693354,220.85415175337053,39.28858817899217,108.57750523078256,173.29298267959476,248.15819792033298,205.47326915215535,237.89798005067996,34.84279511826111,16.031353672452358,79.26581554880337,43.19072791618746,31.091033229238686,125.4924941256512,91.86126818416804,79.52878598816625,44.03321713978648,60.1001875414875,168.6476884850251,51.36576333625765,248.24996274414082,131.9940896738175,203.8271283821443,73.55263074759331,276.8322497912767,84.85119952822244,221.1508171227661,107.78287444008217,210.4517910991567
Jefferson Davis,24.091349750622072,26.554487186044327,113.89386998430714,107.99803157199892,73.78716645283426,41.05381252379507,143.98601740230143,172.52550048745422,171.3871480076761,32.640620260918105,132.32940519856803,35.318470319887524,112.15066454971922,176.35787551475727,107.03167914526792,134.7559522259004,104.28992636654834,193.71085151038864,112.6887556789184,40.024522712504954,145.18380709377232,92.99913474952042,69.7443446543881,87.57737230764816,140.96924387473456,164.36864082608528,0.0,45.065551804580515,151.2406640917135,104.54589495144303,161.03719650957822,125.19210815313193,171.76277416020466,185.72277583964456,101.67238811152225,173.22465868876773,157.21074569542384,200.6272088271063,78.52005067804413,66.27078774508409,129.55431380037027,160.62658046703353,99.54755876656681,197.18075714307486,149.20978479682327,131.11440380287,122.11623076260472,140.54025395890216,53.37068752350868,72.7766128063781,90.12430901416973,170.90307694504335,145.84847622338742,147.9892495175116,130.88467308986807,178.54949082553586,41.27248304475942,61.959503824284646,170.1897561574247,171.28914168904782,90.69162989514903,191.25040796558156,93.18127438857434,115.97444670537823
Lafayette,21.603148560952125,55.00139821126165,68.96019188312854,63.65852290617593,60.013065989090165,82.20779311499814,158.7221710906302,193.07697920694116,195.6819721813674,77.437104014427,129.9485176848446,71.45188018196117,101.36029207177255,188.43007544000145,89.00109233710238,161.4057957026748,62.1797096042051,180.76185387375094,74.97787132932615,41.354375076476806,134.71861134812644,100.37124409216315,29.234554945342357,42.87935466599522,147.27583846893071,119.61666264293957,45.065551804580515,0.0,107.77812526593127,101.43819859671605,168.76863793524456,81.43806728126113,156.38341239504368,180.7176335122348,121.12428263113532,128.17575331340058,156.59388667360406,156.5393717534785,44.30453150287688,73.81339356453982,150.3379116436268,153.35824077080972,128.7882682257134,152.15195472383658,104.29026770664844,91.1743639331952,77.10059063374564,95.50637874529396,27.231589600865586,27.789094897934117,49.828670747614545,126.6168018483106,103.13325264394517,130.89228615761198,90.28037190982317,181.78200176265645,29.314420093482564,91.15185388432943,128.61430770306666,188.30558833742214,48.24499269364441,181.44345586233538,60.193149756415565,124.42116446954631
Lafourche,129.1984294293284,162.17879316772212,52.70120844664799,44.656631806949534,140.31103965544395,189.96524363788453,247.15704152151508,285.4041647501548,291.7487793654837,181.8180199239723,200.9740579369629,167.7735021913849,167.62296252734643,271.08752670843114,148.36806414724563,261.08449231139815,78.07256074000232,223.34202448420095,95.58243717788469,143.0684728274193,191.77228778067806,189.19241506425126,81.6964808644206,73.13029679042448,227.03913364914558,23.559856549151768,151.2406640917135,107.77812526593127,0.0,178.38629127860466,247.68560231732368,62.863747378238294,198.77704731310484,238.5268235393043,217.6653311598156,45.694366579229325,225.3269188667109,49.89545916964459,105.60383010963061,168.7759645978688,245.5706427233156,211.88316813603765,231.78316816669243,56.3528894733585,23.71881602363585,88.15733487624735,38.66262543888725,38.681719990976454,118.40606247178675,80.9093776562602,62.463683894740385,64.53854837009094,73.05170344951283,176.37897536803067,28.529513430422142,252.84705598774897,115.78139406131417,196.0843116729953,91.60340873224045,276.98099307005066,81.53883515099089,230.23959487338058,108.28434479670027,210.0915756324888
LaSalle,96.6629437007899,80.86658184592623,125.71087273812714,138.63705858523505,42.433613759262755,99.63738661333974,69.98649457282211,109.20700262045388,118.61038872319783,122.47672173107972,28.75116258033554,138.48396154167168,18.48726512010849,92.87296672815526,34.58006064782434,96.31326481985298,100.68401797643114,90.71939330069479,87.39613352306343,66.90922136123719,42.510856789236236,24.112846224099776,125.27008836988057,108.92374314931803,48.983221094071965,177.65201520947312,104.54589495144303,101.43819859671605,178.38629127860466,0.0,70.24248889718105,120.32491547311142,71.73949651907219,81.53044101813454,55.21082501513878,172.78782755733266,55.22650633960449,216.4331774117016,74.43488836056726,39.63047309409984,75.02526968876084,56.11469869618877,82.56296686604047,198.81246156683332,162.4138119993,104.10093712189041,139.72409114986465,146.56687113144588,74.82981073151689,111.55904084773569,141.2638365310839,157.07901506428001,126.66793538712427,53.19329282315207,173.88191242827543,80.56110411336341,126.46910526350632,72.07936047342103,137.6897348919381,99.18055372114644,97.53986193335714,86.97743596565647,70.25281614905352,33.53837286699173
Lincoln,159.91744848165055,134.5981612980749,195.01127793207587,208.78400368184245,112.10447746070538,140.37236761095625,28.79573692813359,55.06031798272194,71.03200282311323,168.49323993847466,47.53080595705025,190.40762913955788,80.33357320743188,24.57119559226608,99.79685423079806,73.16274049090384,169.63258310938778,83.82955708066324,154.07599520374188,129.9244610431365,66.33626164742707,69.31010384684666,194.3765068723174,179.14792406409128,21.57195066794406,245.2284809887232,161.03719650957822,168.76863793524456,247.68560231732368,70.24248889718105,0.0,187.72970892044728,84.65630724593728,52.49000763414965,65.57903790358222,237.9458569304181,30.954818193577875,283.2906593530949,144.65901937944153,96.97725006328606,52.78344662300156,54.1333418071243,88.5198568399769,263.2816737018547,230.50399097225915,168.1844546656416,209.08126808464067,214.2354621735737,143.34940337270604,181.4302945266706,211.14387233444373,219.79067107985378,190.4056221491426,87.85702549445266,244.09652428656645,23.178154990220968,190.87696367682787,107.32647422279308,195.931497783722,39.81548383066619,167.52104220468783,71.56170261376576,139.44566140700334,45.32769254950286
Livingston,101.12106050614976,126.06731983266698,19.63457274790064,42.05692519772838,87.52604725967132,156.59076127101216,190.2435610356753,229.30171033810527,237.49472803375903,157.82433880456597,140.40014812521255,152.6351915253785,107.42462374594844,211.69371733028726,87.94788030091705,210.01515202474835,22.955403275331463,160.74635298629138,33.70816751656804,101.97201769124659,129.37977204979643,134.8708423933286,70.73953157126189,39.184088900322344,167.78855027704918,57.52102290664913,125.19210815313193,81.43806728126113,62.863747378238294,120.32491547311142,187.72970892044728,0.0,136.02027612508965,175.7757876102254,165.92897584162307,54.198198275096416,163.7722786088405,96.10826606501156,55.23984197358662,119.37502866156288,191.97731868099746,149.35711968935038,184.74629979636725,80.4811751418416,42.96061046655174,26.322008584055606,28.7215400883806,26.514050109899216,76.99337076568544,56.82465190733283,65.72251367996242,45.98225715254542,23.11254902847165,113.53156852678454,71.10888297523344,191.24494921320846,103.9446503273076,153.18885578442163,49.864554801450915,219.48241099256003,34.93853861462167,167.4079327631152,51.14947806852524,153.3560278244881
Madison,158.7254548015867,150.5233661708811,150.15197954771892,169.95558604927965,99.3609914547457,171.3015834269515,106.06635370616794,139.59058616308405,154.89882124202444,193.11717306358995,54.504567730518346,206.8081313254544,59.77303394953274,107.0287380579874,67.45806100306088,147.6758149093321,126.11048291340518,25.368964572482014,105.31992673972893,131.93705239965055,29.84633957337729,93.5736052877382,172.4486144838243,145.21540078872604,77.05552827070183,189.39221927207134,171.76277416020466,156.38341239504368,198.77704731310484,71.73949651907219,84.65630724593728,136.02027612508965,0.0,45.27923354115377,117.39905434259073,176.24843238654313,53.88912276852998,223.54598008044448,115.9587283619891,110.54360680046845,124.23746151056298,30.66991866900455,146.56861816092461,198.8872888421391,177.32124068324768,110.81471122743523,163.2168608447401,160.8079887856528,129.71158224113157,155.51084770669627,182.5376344508513,154.54809668673417,129.52209379096536,25.628155559073452,204.4241812357846,73.47152875443703,184.92782733445472,143.3840647339247,125.94935792478005,124.47031638447756,131.02196304793858,31.781748861615483,102.81829653034883,86.69985335742876
Morehouse,177.96009666947407,161.0779995140272,187.77828924310873,205.73764333900755,120.72775794165628,174.99221372828148,80.10318689120042,105.45194031011665,122.33663017930031,200.7400093269321,53.40980651878756,218.93117956041883,79.55986607309659,69.47370775921159,95.16720087173059,124.77240033433579,162.63051892411062,33.54520521190786,143.17002368230385,148.41205711659393,47.91909013340737,95.09165580514156,201.45825268605023,178.49225297961146,56.75635058516066,231.16512647778288,185.72277583964456,180.7176335122348,238.5268235393043,81.53044101813454,52.49000763414965,175.7757876102254,45.27923354115377,0.0,107.01920233371249,219.4731684167406,31.28073876005362,266.59076645926086,145.90626852930802,119.69749576606259,102.87633429840994,27.818645645480352,134.31193141648512,242.85674841881576,218.18317505481784,151.91703409726915,201.45181009136294,201.53946017174223,153.51562897614673,185.758259981886,214.55706639765353,198.43558172346815,172.0469410609518,62.51758911116663,241.0656931887103,33.34831339221033,207.1872449578006,143.19899610308764,170.57442718063024,89.56652627360985,164.9038168759899,20.196426656780492,135.56615453372362,77.63799833790105
Natchitoches,106.73002423651931,75.43449639464852,166.68531856037424,174.30037972998846,78.56912201723902,75.47753286717918,43.05249699288562,72.23757542984566,74.91208711114201,104.09705567815281,62.94104222181034,127.43878068754572,73.69413477515187,75.97477591391632,87.98022121561971,44.08630050814704,143.94775838996603,129.29331621537466,135.5809668317723,79.77379405126113,88.22330847529754,32.75585566785579,149.75270858438952,144.66573564615194,50.87629232280034,221.2627265997931,101.67238811152225,121.12428263113532,217.6653311598156,55.21082501513878,65.57903790358222,165.92897584162307,117.39905434259073,107.01920233371249,0.0,219.9816049975077,75.8556675947642,260.5505726302001,112.7749346177294,49.11981022489351,29.220520156769528,91.6660037131682,29.170814240446916,246.28831715192624,205.3782741229272,154.2352741512095,179.95078953892119,190.81286456424513,100.86792477715093,140.96199462435249,169.2530075808134,206.88889176732363,176.36900234102637,105.02858059753608,207.25272476381028,87.2707675490482,137.20672998427017,42.696143376160826,190.4583265248441,69.64126166972237,136.7897966157839,120.8278669444941,114.93238286534658,31.005264794940423
Orleans,149.38331197903958,177.78937438324553,59.54730993405755,68.83104842573562,141.6946820634832,207.825812415337,242.73636735066634,281.99408007903196,290.8461150097262,205.5757251459459,190.42361149703626,196.2373910057068,158.43483732348432,262.29833225798797,139.15449283343807,264.0618788244181,76.87099332006781,199.08736103014908,85.44305762868808,154.74317722672222,175.86303579495512,188.61069493191852,108.69587274195797,86.02991163720124,218.88194526227653,22.702652754693354,173.22465868876773,128.17575331340058,45.694366579229325,172.78782755733266,237.9458569304181,54.198198275096416,176.24843238654313,219.4731684167406,219.9816049975077,0.0,211.90778154540516,47.31759067443758,109.16393314426334,173.55965272649215,245.6440242828747,194.88620148141698,238.90572169629618,26.308006042411908,28.08894961011043,69.76354386990567,51.86666478004528,32.70548781373013,129.35933966696422,100.6715067618208,94.30406497353735,23.596498509375404,47.83647840353292,157.2960679375573,72.1337281473516,238.9544578567559,144.47849798108032,206.7957167253997,54.456205132408094,271.48762651726213,87.09772346300973,207.98147486194432,105.05660861989703,206.17896449418095
Ouachita,151.49287051530072,131.88301452727117,173.11179643411182,188.9246165758377,97.02543843576072,144.24357978564203,53.44458853492934,85.71288542283037,101.08211758827754,170.4965310430181,26.68476587930152,189.5878084226801,58.805894432254235,54.46111153508372,77.30040954129333,97.1166244846571,147.56500980727316,56.43882771820754,130.1414484942855,121.442195647259,36.85210529942642,65.03449177782666,179.6257129230144,160.17099867214904,26.50684568382886,220.85415175337053,157.21074569542384,156.59388667360406,225.3269188667109,55.22650633960449,30.954818193577875,163.7722786088405,53.88912276852998,31.28073876005362,75.8556675947642,211.90778154540516,0.0,258.0926545479044,126.17669523819693,90.94219496144204,74.26238397981042,23.246803629401228,103.54296865704866,236.6956675096155,206.73162233105248,142.38443932983026,187.12785290675117,190.2035990844777,129.79020403276138,165.0507701800786,194.54150007772776,192.69034912276945,164.0905479320609,57.92450985373998,224.48765010684252,27.52024199170305,181.59627554387302,112.1622963718719,167.50495562195962,70.7181890220819,147.44991748044225,45.97268899966966,118.3453325312054,46.390879902830285
Plaquemines,178.10704354242435,210.13437799211326,94.1816585480824,92.8810451534496,182.04572856703734,238.6751078436651,286.33806006506916,325.3471204449517,333.19274333589874,231.53358388247716,235.79509659371237,217.6498575154289,203.19065494296356,307.4445551043618,183.737798697405,304.5047569094744,116.83729203141421,246.39181891107353,129.4002526315241,189.53442499672647,222.41693320900828,230.33501605432326,131.37901037929024,118.67195199756692,263.6767974762201,39.28858817899217,200.6272088271063,156.5393717534785,49.89545916964459,216.4331774117016,283.2906593530949,96.10826606501156,223.54598008044448,266.59076645926086,260.5505726302001,47.31759067443758,258.0926545479044,0.0,147.8588840168347,212.54570695466484,287.39464133580316,241.69012795399163,277.02508925376594,29.69932437181032,55.232689063161814,115.72645935322114,81.78783527556396,70.04854319082797,164.27695815145964,129.0867621020353,112.35881566214589,69.98712749432327,94.59273056899607,204.2751423256611,75.7688370961772,285.32079554434193,165.6764216297445,242.59929281405428,100.66432335228048,315.5852244915633,124.07851464033673,255.28833898363973,146.84763603336995,249.40919195232416
Pointe Coupee,56.339434127708806,73.17079455169684,53.92176624778129,64.28513734358248,34.71208717336008,103.82870915975126,141.80043170946007,179.82513843547233,186.27362991655562,109.94970391864811,100.03846536351477,111.20872937188327,67.50368681355226,167.15254761420888,50.78550455444229,156.66012540776623,32.32548067352907,141.0370536112288,34.325305955842,47.94143453829065,98.18834950045819,83.59024258530752,56.52526537193134,34.489644759556626,123.40434184119688,108.57750523078256,78.52005067804413,44.30453150287688,105.60383010963061,74.43488836056726,144.65901937944153,55.23984197358662,115.9587283619891,145.90626852930802,112.7749346177294,109.16393314426334,126.17669523819693,147.8588840168347,0.0,64.80599785034232,140.1631242551351,118.08766428555023,129.88831176094254,135.30737821900183,92.64285309564124,53.536982719125824,67.36306287594181,78.50849049568568,25.295124176704757,39.98331864337375,68.71716832312386,100.05543253676639,71.39443195982957,90.3570766338057,99.44717159840255,153.15635079676767,73.51387229603921,97.98882652223045,93.33077572520892,171.73993047976833,24.119551479897666,143.49200713076638,15.913680941219647,104.83428222647835
Rapides,62.964970165468806,41.46413571007063,118.40242672182224,125.21243305244126,32.62042840869887,61.2357992678824,84.91811827352183,119.83405484083359,123.91910870561442,82.88032216720488,66.30210432293308,99.29428731474827,51.77880662753869,115.15175989564715,55.50029466404913,92.32111707876892,96.78343537873786,130.32119015835082,91.56240462008527,33.22740186930607,81.92519066892521,27.677604339228374,101.6442998056028,95.68262138895038,76.03713681914297,173.29298267959476,66.27078774508409,73.81339356453982,168.7759645978688,39.63047309409984,96.97725006328606,119.37502866156288,110.54360680046845,119.69749576606259,49.11981022489351,173.55965272649215,90.94219496144204,212.54570695466484,64.80599785034232,0.0,77.83443353142404,95.43154585859615,65.41458371331575,199.80890111332965,157.31329505274465,111.23388258001847,131.38517760305638,143.3081627528408,51.849714012540105,91.9862861612292,120.6362518552274,162.44864856570908,132.36694141768533,89.50991931360174,158.18412216053997,112.91433603800553,93.9710063732389,39.07493550428555,149.78320079428798,114.51234923287694,88.47579130985514,126.47095515643478,69.5903666124621,51.732673364646736
Red River,135.79193346973932,103.7252828256993,194.0236901562588,202.64082087804792,105.53796546226539,99.51914949135319,24.144048056844653,43.206598383830695,46.211982586936244,128.40705890979604,71.7477703067759,153.02532065017456,92.56119725324403,54.14239960695411,109.53284116560599,23.464722966832813,170.55968447589387,130.6751823162646,160.45513633514759,108.98471324403306,97.73762443308235,57.111315467845834,178.91640909338622,172.82696321845867,48.024373296810765,248.15819792033298,129.55431380037027,150.3379116436268,245.5706427233156,75.02526968876084,52.78344662300156,191.97731868099746,124.23746151056298,102.87633429840994,29.220520156769528,245.6440242828747,74.26238397981042,287.39464133580316,140.1631242551351,77.83443353142404,0.0,94.96741328327704,38.5845533598761,271.89273129912885,232.4013498059478,178.278851198188,207.52223188547214,217.41435915820037,129.6840741811945,169.8195993309566,198.3106421494176,231.27000041533358,200.72877422931478,117.51929941098713,235.9860157634861,75.953152021526,166.0947701070192,68.46707898512355,212.7075939336037,42.75037229287913,164.27786056599598,120.00743700774183,140.83124732420174,42.51887891961275
Richland,151.48452545264362,136.85404178346698,160.65675381287656,178.22187940807765,93.48334760319413,153.4469563519018,75.73410268194479,108.95868466046981,124.23266160957645,177.8340915653423,30.493618593940308,194.5696194082422,52.01832906150323,77.08916189668408,67.35640129643568,118.25810491341153,135.3614574163049,37.69740376955513,116.32777079131279,122.37580992508558,20.29450878489174,73.22095895225289,173.69650372010432,150.7580280166228,47.13466384362713,205.47326915215535,160.62658046703353,153.35824077080972,211.88316813603765,56.11469869618877,54.1333418071243,149.35711968935038,30.66991866900455,27.818645645480352,91.6660037131682,194.88620148141698,23.246803629401228,241.69012795399163,118.08766428555023,95.43154585859615,94.96741328327704,0.0,120.51212895753504,218.97738432967878,192.05580562853726,126.27279215294436,174.44025348255272,175.41328878158185,126.12932863492976,157.94498598184805,186.7439628186526,174.64744639386407,147.13870315183988,37.90552451669629,213.62749113544652,45.656997986004754,180.23181041782686,123.02286121771687,148.09674529785525,93.93566842717702,137.24373326006395,31.185446955113758,107.88164477409677,60.69882283849267
